phases,av. probability
Ti Ni Tm,0.18695334560966667
Ni Tm Au,0.18696431656146664
V Ni Tb,0.18697713129450008
Al Ni Th,0.1869824882383334
Mn Ni Hg,0.18698413294533334
Fe Cu Zr,0.18699142381703335
Fe Zn Pd,0.1869956699026667
Al Fe Ga,0.18702078245300002
Mn Ni U,0.18702122585186673
Ni Pd Pu,0.18703418412999992
Co Zn Rh,0.18703518092850005
Ni Lu Pt,0.18703521102666676
B Ni As,0.18703591145113332
Fe Ga Pd,0.1870395767181667
Ni Sm Au,0.18704053061000012
Fe Co Er,0.1870406260008
Al Co Tm,0.18704455172666679
Al Cu Zr,0.18705459977179997
Fe Co Zn,0.18705603289603331
Al Co Dy,0.18705690658533342
Al Pt Au,0.1870597794302333
Mn Pd Pt,0.18706611771109993
Co Pd Ag,0.18707080965033343
V Co Pt,0.187073672522
Ni As Pd,0.18707521467933325
Co Zr Rh,0.18708424932966664
Ni Cu U,0.1870908223107668
B Fe Ta,0.18709247784093347
Ti Ni Tb,0.18709350486900003
Co Pd Er,0.1870960018456667
Cr Ni Mo,0.18711117499813337
Al Fe Nd,0.1871260338094167
Ni Ge Ir,0.1871282914920333
Ni Tc Pd,0.18714058361333336
B C Rh,0.1871430631995001
Fe Ni Th,0.18715909363053326
Cu Zr Pd,0.18716117063543333
Rh Pd Pt,0.18716483883816676
Al Pd Yb,0.18719270087023354
Fe Rh In,0.18720597546793327
B Ru Rh,0.18721490717899994
Ni Cu Tl,0.18721846043472656
Mn Ga Rh,0.1872223689600001
Ni Zn Ru,0.18722378447810004
Fe Co Yb,0.18724847221403332
Sc Co Ni,0.18725370990741338
B Rh Ta,0.18725488294283332
Fe Ni Xe,0.18726088293730003
Ti Ni Hf,0.18726121703943344
Si Ni Zr,0.18728002733233343
B Cu Mo,0.1872902434867467
Al Cr Mn,0.18729193517406673
Fe Pd Ag,0.1872969367665333
Fe Rh Er,0.18730017230243334
P Ni Pd,0.18731286536843342
B Fe Ge,0.18731533085964677
B Co Nb,0.18731990931686673
C Fe Rh,0.18732092277450002
B Rh Yb,0.18732972693600003
Ni Zr Er,0.18733061845599996
Ni Nb Au,0.18733679225266678
Fe Rh Yb,0.18734881258133346
Al Co Ta,0.18734900891833334
Zr Rh Pd,0.18734968902433333
Ni Tc Rh,0.187350344529
Co Ni Tc,0.18735117432576667
Ti V Fe,0.1873513695118334
B Fe Cd,0.1873540191937335
Fe Ni Pa,0.18735553532038338
Ti Mn Pd,0.18737317819010002
Ti Fe Pt,0.18737906424533335
Ni Lu Au,0.1873850593193334
Ni As Rh,0.18738647486099994
B Mn Ru,0.18739063129679992
B Co Ga,0.18739250728806667
Fe Ni Pm,0.18740201931413328
V Ni Lu,0.18740433926006672
Ti Ni Nd,0.18741675755066664
B Co Ta,0.1874177847814
Al V Au,0.18743537524200007
B Co Sm,0.18744283244296667
Ti Mn Cu,0.18746592324476682
Al Pd Ag,0.18746673245800005
Ni Zn Yb,0.18746734631033338
Al Co Tb,0.18747435877966667
Fe Ru Pd,0.18747933611596665
Al Ti Au,0.1874800027516666
Al Zn Rh,0.18748155607833336
Ti Ni Cd,0.18748394229500015
Ti Ni Sm,0.1874930533606667
B Pd Er,0.1874944405982667
Mn Co Ir,0.18749933887395004
C Co Pd,0.18749997598433327
Fe Pd Yb,0.18750405257533337
Al Co Sm,0.1875213971510001
V Fe Ir,0.18752436396000013
Ni Nb Pt,0.18752885048476672
B Fe Gd,0.18753379625093347
Ti Fe Au,0.18754989832023328
V Ni Re,0.18755293023033345
V Ni Nd,0.18755617724789997
Al V Pt,0.1875575247491334
Fe Pt Au,0.18756164488000004
B Co Nd,0.1875748826353001
B Co Y,0.18758032070830008
Cu Rh Ir,0.18758788087046668
B Fe Re,0.18759066244873326
Mn Pd Ir,0.18759127687833346
B Ti Pt,0.18759466514923337
Ni Pd Np,0.1875991926420001
Ni Cu Hg,0.1876028974137333
Co Pd Ho,0.1876075736786668
Ni Nd Au,0.18760989086156668
Co Ni Eu,0.18761723693166674
Mn Fe Mo,0.1876194872922266
V Ni Nb,0.18762294072166677
Co Pd In,0.1876269926156666
Cr Co Rh,0.18764033603210006
Co Pd Hf,0.18764098369166682
Ni Ga Ag,0.18764213302263344
Ni Zn Ag,0.18764364608866674
B Fe Os,0.18764530073206673
Sc Ni Cu,0.18765702658590003
Al Mn Yb,0.18765716521256667
Cr Ni Ga,0.18767127566533326
Ni Zn Er,0.1876806703916668
Mn Cu Zr,0.18768711490133336
Al Cu Mo,0.18768711553546674
Ni Pd Xe,0.1876879682043333
Al Co Lu,0.18768806546800001
Co Pd Dy,0.18768957231400007
Al Mn Er,0.18769556748713348
Al Mn Zn,0.1877017392061334
Ni Zr Yb,0.18770276248520004
B Mn Zn,0.1877111794366
Al Fe Nb,0.18771653215656664
Ti Ni Lu,0.1877217728873334
Mn Ni Tc,0.18772371314700004
Mn Ni Eu,0.18773828442290005
Ni Ga Yb,0.18773982264133338
Fe Cu Mo,0.1877448322937134
Ni Pd Pm,0.1877451294542
Fe Cu Ru,0.18774783222329677
Ti Mn Rh,0.1877508406977667
Cu Zn Rh,0.18775822059276667
Ni Nd Pt,0.18777334462766662
C Cr Ni,0.1877885044028
Cr Ni Ag,0.18779085209760008
Zn Rh Pd,0.18779161025786673
Al Mo Rh,0.18779902437100002
C Fe Pd,0.18780200952363338
V Ni Cd,0.1878049973219
Fe Ni Kr,0.18781853502779
Al Pd Er,0.18782645289220007
B Pt Au,0.18783418094570015
B Rh Dy,0.18784117642466674
Ni Rh Pu,0.18785727991753334
Co Mo Rh,0.18785832417020015
Ni Ge Zr,0.18785853658186674
Mn Fe Zr,0.18786488690820005
Al Cu Ru,0.18787194019153347
Co Pt Au,0.18788750667200002
Fe Pd Er,0.18789530497413345
Cu Zn Pd,0.18789862442649993
Ni Pd Th,0.187898852637
Al Fe In,0.18790332305299995
Al Fe Gd,0.18790471374423334
B Al Mo,0.18792544971886663
Fe Ni Ac,0.18794690602102335
Al Ti Pt,0.18795807954600002
B Cu Ru,0.18798072346316674
C Al Co,0.18798114863
Fe Co Ga,0.18798863139500002
Fe Rh Dy,0.18798945118869995
Ni Cu Eu,0.1879934593900334
Cr Ni Ru,0.1879979390587334
Co Rh In,0.18800314546680005
Ni Pd Pa,0.18802289565233338
Ni Mo Ru,0.1880312878070668
C Ni Ag,0.18804042632833343
Co Ni Pu,0.18804386306856669
Ti Ni Sn,0.1880542769765334
Ni Ga Er,0.18806927871799994
B Pd Ta,0.18807880678430006
Al Co W,0.18807921330499994
B V Pt,0.1880838442379
Al Co Nb,0.18808925256693335
Ni W Ir,0.18810494853166668
B Co Gd,0.18810858449673332
Al Co Y,0.18812362998266674
Sc Mn Ni,0.1881298551095333
Ni Sn Au,0.18814371329650018
Co Cu Ru,0.18814840400462332
Fe Ge Rh,0.18815450556610008
Co Pd Tb,0.18815639967333334
Fe Rh Ho,0.1881581336022333
Al Ru Pd,0.1881677207310001
Al Rh Er,0.1881726883712667
C Ni Ru,0.18817971721576665
V Ni Os,0.1881800113556667
Ni Hf Ir,0.1882057887435334
Al Fe Re,0.18822592668886667
B Pd Hf,0.18823343770853343
Ga Rh Pd,0.18823708889266666
Al Ni As,0.18823809312476678
Al Co Nd,0.18824276570813345
Fe Co Ho,0.18825745341969327
Fe Pd In,0.18825919470183344
Ni Mo Ag,0.18826066208766656
Ni Zn In,0.18827282198266662
Co Cu Mo,0.18828085346177328
Fe Ir Pt,0.1882906767856668
Ti V Co,0.18829676134693343
Co Ru Pd,0.1883205739665667
B Rh Ho,0.18832649638610005
V Co Ir,0.18833299833500006
Ni Ta Ir,0.18833516504666667
Ni Os Pt,0.1883369959850001
Fe Co Ag,0.1883433919362
C Fe Co,0.1883481705729335
Co Pd W,0.18835935212899999
Ti Mn Co,0.1883598718624667
Si Ni Mo,0.18836463492566669
Cu Ga Rh,0.1883747196288333
Fe Y Rh,0.18837685067616672
Ni Zn Ta,0.18839278032999998
Al Mn Ag,0.1883974446461667
V Ni Sn,0.18840145204500014
C Ni Ga,0.18840410691633327
Ni Cu Tc,0.18841032920263323
B Ir Pt,0.1884191930186
Fe Co Dy,0.18842396809863327
Co Pd Tm,0.18843011089666667
V Fe Zr,0.18843047461799997
Ti Fe Ir,0.18843259812896668
Ni Y Ir,0.18843997600050003
Al Fe Cd,0.1884459134683335
Fe Co Tm,0.18844984214600008
Ni Sn Pt,0.18845448645243332
B Co Ge,0.18845596844179993
Mn Cu Mo,0.18845911812374008
Mn Rh Ir,0.18846679110866668
Mn Zr Rh,0.18847581508226677
Al Fe Os,0.1884880047861334
B Rh Hf,0.18848882983050003
Ni Ho Ir,0.18849192347633323
Ni Rh Xe,0.18849371492566683
Co Ni As,0.1885039096345
P Ni Rh,0.18852472617410002
Ni Zr W,0.1885326110226667
Al Rh Ag,0.1885378324374
Fe Pd Hf,0.1885439662692
Ti Ni Re,0.18855555275066663
Co Ni Np,0.18855802810466676
Ti Co Pt,0.18856397376850006
Ni Mo Er,0.18856897224533328
B C Mn,0.1885792021285334
B Ti Au,0.18858137826353336
Ni Zr Ho,0.1885831570573333
Ni Cd Au,0.18858417336000005
Al Mn Ho,0.18859642415186673
V Cu Au,0.18860635863399997
Ni Pd Ac,0.18861011549533332
Fe Co Hf,0.18861411936716
Al Rh Yb,0.1886166038160001
C Al Pd,0.18862005161686665
Cu Mo Pd,0.1886202960467666
Mn Ni As,0.18862269993166675
Ni Rh Np,0.18863363554566678
Ni Zr Ta,0.18863668145400012
Fe Pd Ho,0.1886444316125334
Mn Zn Rh,0.18865023400733336
Al Cr Cu,0.1886637842632
Fe Ge Pd,0.1886692727708668
Ni Au Tl,0.18867455367383335
B Pd Dy,0.1886810756972001
V Ni Gd,0.188691715719
Cu Rh In,0.18869707027910007
Mn Cu Ru,0.1887005216176534
B Cr Mn,0.18870079388266683
Fe Rh Hf,0.18870410371163332
Ni Nb Ir,0.18870458728720008
B Fe Pr,0.18871335794266672
Ni Sm Ir,0.1887241054143333
Ni Rh Pm,0.18872988423076675
B Co Os,0.18873735495113333
Mn Fe Ru,0.1887418373032401
Ni Re Pt,0.1887455852946667
Co Pd Sm,0.18874672325833333
Co Ni Xe,0.188747393055
Fe Co Tb,0.18876177869701996
B Al Cr,0.1887732662353
Fe Co Y,0.18877421563958333
Ni Re Au,0.18877534103466675
Mn Ga Pd,0.18877725216366664
Co Rh Ag,0.18877931193700007
Mn Ni Pu,0.18878502442543335
Ni Tb Ir,0.1887858306836668
Co Pd Lu,0.18879117888400015
Ni Zn Hf,0.18879732433466667
Ti Co Au,0.18879939329300005
Fe Pd Dy,0.18880565448323344
B Rh Tm,0.18881641023880005
Ni Mo In,0.1888265086653333
Al Rh Ta,0.18883046326033331
Cr Ni In,0.18883064954499992
C Al Mn,0.18883768989333335
Fe Rh Tb,0.1888385635494001
Mn Co Mo,0.18884048581152343
C Co Rh,0.1888457773983334
B Mn Ag,0.1888483282822
Ni Cd Pt,0.18885266687023336
Ni Ga Ta,0.18886890414916674
Ni Zr Dy,0.18887527085166664
Co Cu Zn,0.18888159849366667
C Ni Yb,0.1888879213273335
Ni Os Au,0.18889842719199998
B Ga Pd,0.18889932574383336
Fe Rh Tm,0.18890120126340007
Co Rh Er,0.18890460020026661
Al Fe Ge,0.1889117358064001
Ni Rh Pa,0.1889125063566668
Rh Pd Ir,0.18891319166813333
Al Cu Yb,0.18891577245086674
Al Co Ga,0.18891614449200006
B Co In,0.1889171583462
Ni Rh Th,0.18892258174433332
Al Ru Rh,0.18892695228000012
Al Pd Ho,0.18892718651033336
Ni Ga Hf,0.18893168659499995
Al Pd Ta,0.1889330752547333
Ti Pd Au,0.1889358441979333
B Rh Lu,0.18894962964330012
C Ni Er,0.1889519218786668
B Rh W,0.18895591904200004
V Cu Pt,0.18896205321399998
Al Pd Hf,0.18896340365450007
Fe Rh Sm,0.1889636927129667
B Rh Sm,0.18897032883280004
B Pd Ho,0.18898382657613347
Mo Rh Pd,0.18899771946383337
Fe Zr Pt,0.18900595975900011
Fe Rh W,0.18900798384956674
Co Rh Yb,0.1890089498561667
B Ti Ir,0.18901149690173333
Ni Dy Ir,0.1890115968126666
Co Ni Pa,0.18901488730073338
B Zr Pt,0.18901542181053338
Ni Mo Yb,0.1890154594073333
B Cr Cu,0.1890166197795334
B Al Zr,0.18902427215289344
V Co Zr,0.1890265267146666
Ni Ga W,0.189030006291
Al Cu Er,0.18903327994113336
Mn Mo Rh,0.18903489705100007
Fe Co Sm,0.18905360967164328
Ni Ga In,0.18906457113233338
He Al Ni,0.189069860372
V Fe Ru,0.18907628858056683
B P Ni,0.1890834319838003
Cu Pd Ag,0.18909143676420004
Mn Rh In,0.1890970010565667
Cu Ga Pd,0.18909891116893338
Fe Pd Tb,0.18909897686353339
Ni Ga Nb,0.1891010290326667
Al Ir Pt,0.18910124669546668
Cr Ni Yb,0.1891066690267332
Fe Pd W,0.18911096081623338
B Pd Tm,0.18911097426996673
He Fe Ni,0.18911371472915334
Fe Co Lu,0.18911519335284
Fe Co In,0.18911963873429996
Co Ge Pd,0.18912584186700002
Ni Zn Nb,0.18913162177899998
Ni Nd Ir,0.1891326034463334
He B Ni,0.18913333903733337
Ni In Yb,0.1891357985523333
Ni Tm Ir,0.18914154662666666
Ni Ru Ag,0.18914595129416678
Co Pd Ta,0.18915053845460014
Cu Rh Er,0.1891588537496332
Ni Cu Pu,0.18916112120928
Al Pd Dy,0.18916954793976673
B Rh Tb,0.1891770234805666
Co Ni Th,0.18917862687600015
P Fe Ni,0.18918035343756678
Fe Cu Zn,0.18918226554826673
B Ga Rh,0.18918431642486677
B Co Re,0.18918773701573333
Al Fe Pr,0.18918936895233324
Mn Co Zr,0.1891956799565
Cu Ru Rh,0.18919634672816665
Cu Rh Ag,0.1891968969584
B Cu Zn,0.18919776341370007
Ti Ni Gd,0.1891997674653334
Co Y Pd,0.18920623675666667
Al P Ni,0.18921084356810003
Mn Ni Np,0.18921126016333334
Al Co Gd,0.18922105812300005
Co Ni Pm,0.18922456596306675
B Pd Tb,0.18922698047723335
Ni Gd Pt,0.18923649594133335
C Ni In,0.1892370309536667
V Pd Au,0.18923766014600002
Ti Ni Os,0.18924600133433334
Cu Mo Rh,0.18925962368618335
Al Mn Dy,0.18926058623983333
Co Cu Yb,0.18927543867596666
Fe Pd Tm,0.18928120270863338
B Cu Er,0.18929737767326668
B Mn Er,0.18931488193756688
Al Ir Au,0.189318661444
Ni Zn Dy,0.1893220876039999
Mn Mo Pd,0.18932312884400004
B Pd W,0.18932522526716666
Ni Au U,0.1893309858886667
Ni Zr Nb,0.18933494049266683
Si Ni Zn,0.18933537840266668
B Y Rh,0.18933649129600008
Al Mn Ta,0.1893393405255668
Ni Cu As,0.18934030812733338
B Ir Au,0.18934970025700007
Ni Zn Ho,0.18935573193733332
Ti Co Ir,0.1893666352354
Ni Lu Ir,0.18937334188966667
Fe Ir Au,0.18937430127126667
B V Au,0.18937596511273344
Ni Pt Tl,0.18937755774500004
Al Mn Tm,0.18938156151660002
Mn Zn Pd,0.18938329311223334
Ni Cu Np,0.18938398299956669
Co Cu Er,0.18939973908189997
Ni Zr Tb,0.1894001146373334
Co Ir Au,0.18940125470566668
Cr Fe Cu,0.18940187029378344
B Pd Lu,0.1894151972867666
Mn Co Zn,0.1894172934880667
Fe Co Ge,0.18942228803027664
C Fe Cu,0.18942418179876658
Fe Rh Lu,0.1894313469472334
Al Cu Zn,0.18943540998533326
Ni Rh Ac,0.1894394728271334
B Nb Rh,0.1894397740619666
Co Pd Sn,0.18945643889599986
Cr Co Cu,0.1894723648175466
Mn Zr Pd,0.18948528368600004
Ni Cu Th,0.18950088534200005
Ni Sn Ir,0.18950549197289998
Al Pd Tm,0.18950613970540003
Ni Y Zr,0.1895092488994666
Ni Zr Tm,0.18950927753833327
Cu Ru Pd,0.18951076690156662
Mn Cu Zn,0.1895268561901
Ti V Pd,0.1895428696541467
Ni Zn Sm,0.18955460270233337
Ni Ga Ho,0.1895669201969999
V Ni Tl,0.1895733901790334
Co Ni Kr,0.1895758340166668
Al Pd Tb,0.18957657918076673
Co Ir Pt,0.1895889175056667
Al Mn Y,0.18960078309720008
Fe Pd Sm,0.18960154252736663
V Rh Au,0.18960500469666677
Ni Ag Er,0.1896062710865667
Rh Pd In,0.1896079980273333
V Co Mo,0.18961293209253338
B Fe U,0.18961806600816666
Ti Ni U,0.18962928415733338
Ni Zn Tm,0.18963645743800006
Ni In Er,0.18963732921000007
Mn Fe Zn,0.18964693452399997
Co Pd Nd,0.18964915318200007
V Fe Zn,0.18965643079366676
B Mo Pt,0.18965784117883344
B Co Cd,0.1896688638173333
Rh Pd Ag,0.18966928915353334
Fe Mo Pt,0.18967400509233337
B Nb Pd,0.18967557601213336
Mn Ni Pm,0.18969971296290009
Al Mn Hf,0.18970457573980007
Ni Au Hg,0.18970899695533333
Al Mn W,0.1897213298227667
Co Ni Ac,0.18972623545826658
Mn Ni Pa,0.18972905119633324
Fe Cu Er,0.18973917983821334
Ni Pt U,0.18974000034266672
Co Cu Ag,0.18974443544566677
Al Co Os,0.18974623256966675
Mn Ni Xe,0.18975035518423333
Ni Zn Tb,0.18975303063966667
Al Rh Ho,0.18976497592166677
B Pd Sm,0.1897663302957001
Fe Cu Yb,0.18976842910476668
Ni Ge Mo,0.18977241182083326
Mn Ni Th,0.18977703195866666
B Al Ru,0.18977872199156673
V Fe Mo,0.18978210994733336
B Sc Fe,0.1897886472084
Ni Ga Dy,0.18979043678899996
Ni Zn W,0.18979617174266655
V Co Zn,0.18979984014433338
Si Fe Rh,0.18981146118243347
Cr Ni Er,0.18981162896690007
B Cu Yb,0.18981563973096668
Al Cu Ag,0.18982445812933332
Ni Zr Sm,0.18983295461433353
Fe Cu Ag,0.18983396284269988
Ni Ru Yb,0.18983911723966668
Ni Zr Hf,0.18985895969336666
B Pd Re,0.18987450628973332
Cu Pd Yb,0.18987788013826662
Ni Ru Er,0.18987895028366683
Al Pd Lu,0.18987983461653343
Al Co Re,0.18988435947733334
Al Mn Tb,0.1898867995684334
Ni Mo Ho,0.18988696367700011
Fe Co Ta,0.18988922095909996
Ni Gd Au,0.18989937404133342
Fe Pd Lu,0.18991986920766663
Cu Pt Au,0.18992015028366666
Ni Mo Ta,0.18992470644366682
Ni Zn Y,0.1899260473806667
Ti Ni Tl,0.18992923781623336
Ti Fe Zr,0.1899389340248001
C Mn Rh,0.18994012460766665
Cr Cu Rh,0.18994037864950003
Ni Ag Yb,0.1899449591224334
Ni Zr Cd,0.18994545966666668
B Cu Ag,0.18994595288693347
Al Rh Dy,0.18996382230726663
Co Rh Hf,0.18996797038353327
Si Cr Ni,0.18997723293033333
Ti Ni Pr,0.18998495975766672
V Ni Pr,0.18999209664366662
V Ni Hg,0.18999563103366662
Fe Y Pd,0.18999657727566663
C Ni Nb,0.1899972368663667
Si Ni Ag,0.19000384298853346
Fe Ni Sb,0.1900156196409333
Cr Ni W,0.19002384336199996
Co Nb Pd,0.19002903648066663
Cr Rh Pd,0.19003311984899995
Ni Ga Tm,0.19003387158633334
Co Ru Rh,0.1900424614145001
Ti Fe Ru,0.1900429597281
Al Mn Lu,0.19004767469853331
Fe Co Nb,0.19005573188500008
B Fe Tc,0.1900643661859
C Cu Pd,0.19007745768456666
Al Sc Fe,0.19007756668285677
Al Ga Pd,0.19008136158019998
B Mn Yb,0.1900898164979001
B Pd In,0.19009171726243335
Al Pd Sm,0.19009323148766666
Ni Zn Lu,0.19009674827866657
Fe Rh Sn,0.19009770984900004
Ti Ni Hg,0.19009969879266675
Fe Co W,0.19010032019646667
Co Pd Gd,0.1901011537016667
Ti Pd Pt,0.19010460564279988
Co Pd Re,0.19012432473200008
Co Pd Cd,0.19013356584413335
B Rh Nd,0.19014293484080005
B Fe Sn,0.19014755588326665
Fe Co Nd,0.19014963330695336
Ni Cu Pa,0.19015030499209998
Fe Rh Ta,0.19015175286120004
Fe Pd Cd,0.1901519587247666
Al Zr Pt,0.19015727318013326
Co Rh Dy,0.19017082940000007
C Ni Hf,0.190175976684
Cu Pd In,0.1901821257979332
Co Y Rh,0.19019041655273328
Cu Rh Yb,0.19019154558630008
Al Pd W,0.19020854102923337
Ni Zn Ge,0.19020959013000002
B Rh Re,0.19021112995816672
Ni Zr Lu,0.19021279441633332
Ni Cu Xe,0.19021437017001672
Mn Pd In,0.19021450693576678
Mn Co Ga,0.19021486592366676
Fe Cu Ga,0.1902173624925335
Co Ge Rh,0.19023151585666673
Ni Pr Pt,0.19023332548599994
Ni Zr Nd,0.19024522553933346
Ni Mo Dy,0.19024800025866664
Al Rh Hf,0.19024908725833328
Ni Cu Pm,0.1902718528637
Si Co Pd,0.19027742114400006
Cr Cu Pd,0.19029460497246675
Ti Fe Mo,0.1902985531403
Ni Ga Sm,0.19030080299699997
Cr Ni Ta,0.19030269699620003
B Si Fe,0.1903043733350667
Si Ni Yb,0.1903081338633333
B Rh In,0.19031431735066665
Cu Pd Er,0.19031746780913333
V Ni U,0.19032931744566672
Ni Os Ir,0.19033907711200007
Co Rh Ho,0.19034055146166665
Ni Ga Tb,0.1903411462500001
B Fe Eu,0.19034281569116673
B Pd Cd,0.1903429697150001
Ni Ag In,0.1903473216186667
Al Ti V,0.19036039643546654
B Ti V,0.190373535427
Mn Ni Ac,0.1903778444865667
Ni In Ta,0.19037941554166665
Fe Rh Nd,0.19038252132966668
Fe Rh Re,0.19038750899679996
Al Fe U,0.19038869856996682
Co Rh W,0.19039593983600006
B Co Pr,0.1903998347636667
Co Cu Ga,0.19041192208226662
Fe Zr Au,0.19041777425030001
B Fe Hg,0.1904204678698667
Fe Ru Pt,0.19042326472266669
B V Ir,0.19042583287443346
Al Ti Ir,0.19043253787099984
Mn Ni Kr,0.19043529573370008
Al Mn Sm,0.19043766940400014
Ni Zn Nd,0.19044247011333337
B Pd Nd,0.19044728039763342
Al Mo Pt,0.1904520700969
Mn Fe Er,0.19045242691998013
Mn Rh Ag,0.19045311752666674
Al Cu Ta,0.19045703296733335
Ni Mo W,0.19046348374000008
Ti Cu Au,0.1904697567604333
B Mn W,0.19047238524900012
Fe Nb Rh,0.19047262106543345
Mn Fe Ga,0.19047419467300006
Fe Co Gd,0.19047712485806007
Ni Ru Ta,0.19047751442533334
B Ge Pd,0.19047833165199995
V Pd Pt,0.190482968013
V Ni Tc,0.1904839019046667
Cu Rh Sm,0.1904920504972334
Si Fe Pd,0.19049209612053353
Ni Ru In,0.19049224769576664
B Mn Ho,0.19049230794493338
Mn Fe Yb,0.1904942557227
Co Pd Os,0.19049694013366666
V Rh Pt,0.19050134986466666
Ni Mo Hf,0.19050212645910006
Ti V Cu,0.19050336023969994
V Co Ru,0.19051106789950004
B Zr Ir,0.1905114616823334
Al Cu Ho,0.19052086327950002
Al Cu Tm,0.19052409197449996
B Rh Gd,0.19053741048966671
C Rh Pd,0.19054031834833327
Ni Ag W,0.19054203209933337
B Si Co,0.19054386191146672
Ni Kr Pd,0.1905455811216667
Co Zr Pt,0.19054733917100003
Cu Rh Ho,0.19055096048443337
C Ni Ta,0.19055320727623337
Al Mn Ga,0.1905544928263333
Fe Rh Cd,0.19055570907379998
Cr Ni Hf,0.19055671542146668
Al Zr Au,0.1905572285359334
Al Rh Tm,0.1905637239728
Mn Cu Yb,0.19056966404729997
Ni Mo Tb,0.19057192043966667
Mn Pd Ag,0.19057478915866669
Al Co In,0.19057896323033338
C Mn Pd,0.19058115947893334
Al Cu Nb,0.19058242195266673
Co Rh Ta,0.19058605037833337
Cu Y Rh,0.19058884045694682
Ni Pt Hg,0.1905906039564666
Ni Nb Mo,0.19060061335990003
Cu Rh Hf,0.1906006483719668
C Ni Dy,0.19060368950566672
V Fe Ag,0.19061225181976665
Si Ni Ga,0.19062162391966672
Ni Ag Hf,0.1906221523606667
Si Ni Ru,0.19062222057753336
Cr Ni Nb,0.19062454177276666
C Ni Ho,0.19062801964333337
Ni Ga Lu,0.19064380077066664
C Al Rh,0.19064462002840013
Co Rh Sn,0.19065481153000002
B Fe Tl,0.19065840796793332
Pd Pt Au,0.19066007977533345
Al Fe Sn,0.19066375861433332
Fe Pd Ta,0.1906643213684001
B Al Zn,0.19066581469236665
Fe Ga Pt,0.1906714552542333
C Ni W,0.19067334729600008
B Mn Ta,0.1906966633049
Co Rh Sm,0.19069673945193336
C Si Ni,0.1906969977545334
Ni Zr Sn,0.19069947797846676
Al Nb Pd,0.1907095068866666
B Cu Nb,0.19071238580026675
Ni Cu Kr,0.19071308362140005
Co Rh Tm,0.19071328675999996
Sc Ti Ni,0.19072000931166672
Cr Ni Ge,0.1907224128146667
B Mn Dy,0.19072741995780007
C Ni Sm,0.1907303601286667
Ni Mo Tm,0.19073077827433332
Co Zn Pt,0.19074646965666672
Sc Ni Pt,0.19074720588633345
Fe Pd Sn,0.19075032245376675
C Co Cu,0.19076301690320005
Al Mn Nd,0.19076959457950007
B Zr Au,0.19077027528350005
Mn Cu Ga,0.1907783871206667
B Ru Pt,0.19077891054166668
Al V Ir,0.19078306681946683
Cr Fe Pt,0.1907993355778001
Al Fe Eu,0.19081046614573333
Si Ni Er,0.190819332038
V Cu Ir,0.19081947893856674
Al Rh W,0.19082723320516676
Co Cu Ho,0.19083156860595
Fe Co Cd,0.1908316174963333
Ni As Au,0.19083690436433343
Al Co Cd,0.19083851542733343
Al Fe Tc,0.1908402325294667
Co Rh Tb,0.19084082998500007
B Cu Ta,0.19084565877460002
P Mn Ni,0.1908473365149334
B Y Pd,0.1908486572469333
Co Cu Nb,0.1908507647998667
Cr Mn Fe,0.19085214791670016
B Mn Ga,0.19085651685603355
Ni Tc Pt,0.1908641719796667
Ni Ag Ho,0.1908667528716667
Rh Pd Er,0.19087172271816677
Fe Cu Hf,0.19088750199305682
Cr Ni Ho,0.19089035015900002
Al Cu Dy,0.19089283574966684
Ni Cu Ac,0.19089982617221332
Fe Rh Gd,0.19091282509506677
Co Cu Tm,0.1909195040227
Fe Nb Pd,0.19093432971229998
Al Pd Nd,0.190939439485
Fe Zr Ir,0.19093977155126682
Mn Cu Er,0.1909465043422501
Ni In Hf,0.19094787729999993
C Mn Co,0.1909516450124666
Fe Pd Nd,0.19095397054966667
Cr Mn Rh,0.19095642281753333
Cu Pd Hf,0.1909599976427
B Pd Gd,0.19096328006006671
B Ge Rh,0.19096683194233333
Fe Cu In,0.19096752757343344
Mn Cu Ag,0.190978930052
Al Y Pd,0.19098116838176668
P Co Ni,0.19099358391000001
Ti Cu Pt,0.19099408844633345
V Zn Rh,0.1909948981096667
Mn Ge Rh,0.19100591382966664
Fe Pd Re,0.19101684233166666
B Cu Dy,0.1910198944373668
Fe Mo Au,0.1910203882594334
Sc V Ni,0.19102224074700003
Mn Fe In,0.19102659431250002
B Pd Os,0.1910270484655667
Fe Zn Pt,0.19102722296499997
Al Mo Au,0.19103152742999996
Ni Ag Ta,0.1910381073650002
Ni In Ho,0.1910381231690001
Al Mn In,0.19103840318816673
Ni Y Mo,0.19104111044966665
B Fe Pu,0.19104787123013323
Al Y Rh,0.19105266535186669
Ni Kr Rh,0.19105376094200005
Fe Cu Ho,0.19105432630262342
He Ni Pd,0.19105501372346675
B C Cu,0.1910571099885002
Ni Nb Ru,0.19105850862949997
Mn Fe Ag,0.1910617482793999
Ni Ge Ru,0.19106270090279992
Al Rh Lu,0.19106621551400005
Al Rh Sm,0.19106882414366672
Co Cu Hf,0.19107212153913333
Al Rh Tb,0.19107513977833335
Ni Ag Dy,0.19108553843446674
Fe Ru Au,0.1910859592880001
Ti V Rh,0.19109125026583323
Ni Ru Hf,0.19109343717946672
Mn Cu In,0.19109420122033322
Cu Rh Dy,0.19109732507500005
Co Cu Ta,0.19109922777826663
Ni Re Ir,0.19110255741233337
