phases,average probability Tc>10K
Li Pd,0.1460032625133333
Cl Nd,0.1459840879966666
Al Au,0.14570099006
Cl Ge,0.14554630631
Hf Zr,0.1453944173033333
Rb Tl,0.1453402259666666
Al Rh,0.1451174178699999
Na S,0.1448721083033333
P Rb,0.1448591476799999
As Se,0.1448188851033334
Al P,0.14479667857
Cs S,0.1447634084599999
Br F,0.14468118302
Sc Zr,0.14462861027
Cl Eu,0.1445203339466667
Cl Sm,0.14448052801
Cl Ru,0.1444645299266666
Al U,0.1444021599333332
Cr Mn,0.1443854674266667
Be Cl,0.1443557499199999
Cd Zr,0.14430587544
Ag Zr,0.1442809519833333
Cr I,0.1442624338699999
Al Te,0.1442538281266664
Hg Zr,0.1440929236966666
As F,0.1440522377033334
As Cr,0.1439145221833332
B Si,0.1438018629499999
Ni O,0.1435721902766666
Pb Rb,0.14356690637
In Rb,0.14351497108
Cl Pr,0.1434560869533332
Cl Ti,0.14336671689
Cs F,0.1432433321199999
Al W,0.1430259460800001
Bi Zr,0.1430127996833332
Ge Zr,0.1429702381166667
Cr Se,0.1429423128033333
Si Sn,0.1428912708866667
B Ta,0.1427935133533334
Cl Yb,0.14275840143
Ir Li,0.1427276542099999
F Mn,0.1426551512866666
Re Zr,0.1424548469266665
S Se,0.1423911997566667
O Ti,0.1423350220033332
Sn Ta,0.1420480479866667
Ru Zr,0.1420129515133333
Cl Sb,0.1419500140933333
Cu Sr,0.1418969467233332
Pt Zr,0.1418083098466667
Ca F,0.141780608572
Cl Th,0.1413688938833334
Cr S,0.1413167042533333
Ce Cl,0.1412326027533333
K Sb,0.1411302739933334
B U,0.1409351301833332
F I,0.14072974654
Br Te,0.1406814381133333
Ba F,0.14064107292
Br Sr,0.1405527428766667
Au Br,0.1405506628333333
F Y,0.1405502478503334
Al Hf,0.1404602861566667
H Pu,0.1403759908533333
Cl Dy,0.1403092640466667
B P,0.1402322069666667
Cl Tc,0.1400220511566667
Al Sc,0.1396268387866667
Au Cu,0.1396156375466666
Ac H,0.1395955395033332
Cl Os,0.1395262820366666
H Np,0.13949226095
Sn Tl,0.13935762645
H Pa,0.1393534289433333
Bi Rb,0.1391587550533333
Br Tl,0.1391451968266667
Sb Zr,0.1389954328966666
Hg Rb,0.1389623659299998
Au I,0.13895748937
