#phases,average probability Tc>10K
phases,probability
Mg Fe La,0.6379356106666663
Mg Si V,0.6379044560899997
N As Rb,0.6378897293666672
N Cl Hg,0.6378765951333337
Al Fe Mo,0.6378538833999999
Ca Fe Cs,0.6378325667199998
C Nb I,0.6378213640999997
Fe Ga Br,0.6377799144999998
K Fe Cs,0.6377161716699999
C N W,0.6376851022333331
C Br Nb,0.6376235914000001
H C Mo,0.6375783697666667
Na V Ga,0.6375782334333334
Si Fe As,0.6375219451666662
Mn Fe Mo,0.6374914778333335
V Fe Te,0.6374155373799998
C Se Mo,0.6374067271999998
Fe Co As,0.6373167886000002
N Zn Ga,0.6371888327666667
Fe Se Hf,0.6370853305
Fe As Hf,0.6369749691333333
O Mg Ga,0.6369538989000004
Fe Co Nb,0.6368792550666668
N Fe Yb,0.6368081857033333
N K Zn,0.6366896512000001
Fe As W,0.6364624596333328
C Na Mo,0.6364314770333335
Ca V Ga,0.6364312988999996
Li N Bi,0.636421787266667
Fe Y Mo,0.6363766715000001
N Cu Br,0.6363730524666668
N Zn Zr,0.6363516884999993
C Mg Y,0.6363134186333338
Cr Ga Nb,0.636042636166667
Mg Nb Ba,0.6360364616333334
N Br Ba,0.6359750999000001
N Ga Pb,0.6359476720333331
N K Hf,0.6359444162000005
Fe Se W,0.6358632685666666
Ga Nb Pb,0.6357873104666666
Be Mg Fe,0.6357675017333331
Fe As Ag,0.6356733583333335
C Zr Mo,0.6356197172
C Mg Ga,0.6355310150666665
C N Sm,0.6354786662000002
O Mn Fe,0.6354318514266662
Li Nb Sn,0.6354060631999999
N Zr Te,0.6353568827666667
N Ga Tl,0.6353072273333333
Fe Cs Ba,0.6351856560333334
Na Cl Fe,0.6351610715866668
Al K Nb,0.6350919158000001
Li N Rh,0.6350824445333335
Mg Fe Ru,0.6349941225333333
Li Fe Sr,0.6349126268933332
N Fe Re,0.6349107667700001
V Ga Zr,0.6348388965999996
Si V Nb,0.6348366151666667
Fe Ga Sn,0.6348261104666667
H N Ba,0.6348049246999997
N Cr Mo,0.6347741533333333
Fe Ga Te,0.6347537384000004
N Sc Mo,0.634722564166667
N Rb Cs,0.6347151749666666
N Si K,0.6346745240666666
O Al Fe,0.6345743186999998
K Mn Fe,0.6343724427666662
Fe Se Bi,0.6343184341666664
N Cu Cs,0.6342483440166661
Fe Se Ag,0.6342372386999999
Fe Nb Ag,0.6342006152000003
C Na V,0.6341584934333336
Fe Nb W,0.6341469166666663
N Fe Pr,0.6341395378599993
N Ga Te,0.6340793695999997
Mg Y Nb,0.6340624739999997
H Mg V,0.6340047904999996
Ga Nb Au,0.6338545573666668
N Cl Sc,0.6338110247333336
Be Fe Nb,0.6337724447333334
Mg Fe W,0.6337602289333334
Li N Pt,0.6337160779666665
C As Mo,0.6337076344333339
Mg Br Nb,0.6336605416666666
V Ga Rb,0.6334606406000003
N Cl La,0.6334098878
N Ca Br,0.6332880049999995
Be Fe As,0.6332797989
V Ga Ba,0.6332761332666669
N Mo Bi,0.633273290966667
O Cu La,0.6332544780000003
Si Fe Se,0.6331863076666664
Li Al Fe,0.6331745483466664
Li Fe I,0.6331461238833331
Mg Fe Eu,0.6330847157000006
Mg Nb I,0.6330533420000004
Li B N,0.6329764170333336
Fe Co Se,0.6329505878666665
O Cu Rb,0.6329212713999999
N Rb Y,0.6328825153333333
Li N Sm,0.6328718377866666
N Na Sr,0.6328293350799999
N Al Rb,0.6327710977900003
N Mo In,0.632754633633334
Fe As Nd,0.6327121311666672
Li N In,0.6326020814666666
V Ga Cs,0.6325711952333334
N Sc V,0.632562130166667
N V La,0.632546404766667
C N Ge,0.6325172377666671
N Mg Ir,0.6324927780833328
Cl V Ga,0.6324486370666668
N V Cd,0.6324113219666665
N Na Mn,0.6323030165
N Zr Ta,0.6322925781333333
F Fe Ga,0.6322623942933333
Mg K V,0.6321625367000002
Li Be N,0.6321577195799993
Ga Se Nb,0.6321407755333334
N Rb I,0.6320918994333334
C N Ag,0.6320389903333333
Mg Fe Co,0.6320293223233333
Fe Zn Ga,0.6320152097666665
Al Zr Nb,0.6320108978000001
Fe As Sm,0.6320060294000002
Li Fe Sn,0.6319344951400002
Be N Mo,0.6318975983999998
Fe Cu Mo,0.6317559724466661
N O Nb,0.6317425618333338
Al As Nb,0.6316933453666663
Cl Fe Rb,0.6316930761166666
O Cu Nb,0.6316485515000003
N Cl Cd,0.6316393343666663
N K Te,0.6314720927999999
P Fe Nb,0.6314593834666667
Na Al Nb,0.6314385465333338
O Fe Sr,0.6313940953433334
Ga Sr Nb,0.6312079247000002
Mg Fe Bi,0.6311945017733335
Li N Ti,0.6311487916666672
Mg Fe In,0.6311441935300004
C N Nd,0.6310932573333329
C Mg Rb,0.6310115686999999
N Fe Os,0.6309784105033333
N Mo Eu,0.630855690766667
Be Fe Se,0.6308457346666664
Na Fe Cs,0.6307911902166666
C Mo Ba,0.6306194030000001
N Ge Mo,0.6305990833333331
N Ca Cu,0.6304359927
O K Cu,0.6303938429000001
N P Mo,0.6303301071000001
N K Ta,0.6303196239333333
C Se Nb,0.630300102933333
N K Pb,0.6302835287333334
Mg Nb Cs,0.6302427286666664
N Mo Er,0.6302292494666665
N Na Se,0.6302273885000005
V Fe Tl,0.6302228731500004
N Cu As,0.6302083163666665
N Cs Ba,0.6301947925999999
Fe Nb Sb,0.6301895905666667
H Cl Fe,0.6301827961466671
N Mo Pt,0.6301514493333332
C N Co,0.6300842232666669
N Si Zr,0.6299821825999997
N V Bi,0.6299670692300002
Li N Ru,0.6299248446333333
Cl Fe Ba,0.6298741076799994
Al V Mo,0.6298639754000002
Mg Fe Hf,0.6298411236999998
C N In,0.6298396819333334
C Mn Nb,0.6297380996666667
H N Br,0.6297261780666661
N Fe Th,0.629693451433334
N Al Ga,0.62968829832
S Fe Ga,0.6296724880333334
Fe Se Sm,0.6296377322666663
B N V,0.6296095359833335
C N Pd,0.6295781603333328
H Al Nb,0.6295757927000002
N V Ge,0.629567440266667
Fe Br Mo,0.6294332999833332
Fe Nb Nd,0.6294094669333334
C Mo I,0.6293545816000004
Ga Nb Tl,0.6293013529333334
C Fe Zr,0.6292634927999994
N K Au,0.6292169448333336
V Ga As,0.6292072194000002
Mg Fe Cd,0.6291729283866667
N F Mo,0.6291517003533332
O Fe Zn,0.6291026526233333
C Zn Nb,0.6290605797000005
N Cl Bi,0.6290337329000002
Fe Ga Tl,0.6289919069000002
C Al V,0.6289082416466668
C N P,0.6287883613333336
C V Cs,0.6287361493
N Br Cs,0.628717416733333
K Fe Zr,0.6286606545666662
N Mo Rh,0.6285946005333327
N Zr Pb,0.6285504539333335
Li F Fe,0.62854197714
C N Rh,0.6285176715333332
P Fe As,0.6284701309999994
H C Mg,0.6284106274333338
N Ga Au,0.6284015032000001
N K Tl,0.6283926527333336
N Mn Rb,0.628371941633333
N Zr Tl,0.6283490712999995
Fe Se Nd,0.6283358148999999
Fe Zn Mo,0.6282156319933333
N Ca Ba,0.6281787375666669
N Fe Tc,0.6280716797133331
C V Rb,0.6280489043999999
Fe Nb Sm,0.6279064288999998
B Mg K,0.6279026752333335
H Fe Cs,0.627888963993333
H N Cs,0.6278385293333327
Mg Fe Ag,0.6278220870333338
N Fe U,0.6277949453333332
V Mn Ga,0.6277865204666666
Fe Cu Ga,0.6277794954000002
Li N Lu,0.6277654747333333
Li N Nd,0.6277079800333337
N Fe Gd,0.6277033554566664
Li N Ge,0.6276502876666662
Zr Nb Sn,0.6275469706000001
P Ga Nb,0.6275119246999998
V Fe Au,0.6274594799833331
C Ge Nb,0.627435930366667
Li N U,0.6273841974833332
V Ga Y,0.6273777228333334
N Cu I,0.6273224696333334
C N Th,0.6272872136000003
Ga Nb In,0.627262639
N P Fe,0.6272339319966667
V Mo Sn,0.6272310843666666
V Fe Hg,0.6272208220100003
N Zr Hf,0.6271984102666663
N Mo Ru,0.6271881927999999
C Br Mo,0.6271669574666666
Fe As Yb,0.6271510835
B Mg Sn,0.627049416
Li Fe Y,0.627049139426667
N Mo Nd,0.626936501266667
N Fe Ge,0.6268883276666674
N Cu Y,0.6268625213199999
N Se Rb,0.6268175524666666
N Fe Ce,0.6268173534399999
C N Sb,0.6267438379666664
N Cl Cr,0.6267328990999996
V Ga I,0.6266697140333339
V Fe In,0.6266368389666666
H N Ca,0.6266342604666664
C N O,0.6266278768833334
N As Ba,0.6265999209000003
N Mo W,0.6265649354666668
C N U,0.6265632204666665
B Na Mg,0.6265506694000004
C V Sn,0.6265395140000002
N V In,0.6265121467666664
H N Sn,0.6264887974000001
N Zr Au,0.6264784344333334
Mg Ge Nb,0.6264746029999995
Li N Ag,0.6264720182333328
Mg V Sn,0.6264565174666665
C N Yb,0.6264501512999999
N Na Al,0.6264149130666667
Al Rb Nb,0.6262440705333335
Sc Ga Nb,0.6262400759333332
N As Br,0.6262373505000002
C Fe I,0.6262159832000003
C Fe Sr,0.6262000810333332
N Rb Sr,0.6261753773333336
K Fe Sr,0.6260417447800002
B N Cl,0.6260395121666668
C Mg Cs,0.6259916088333334
Li N W,0.6259235611000001
N Ga Hg,0.6258508237666669
O Fe I,0.6258420521533336
Ga Nb Ta,0.6257806995333335
Ca Fe Zr,0.6257652141666663
Al Ca Nb,0.6257316783666661
C Cl Mo,0.6255986345666668
N Fe Dy,0.6255719684299998
K Nb Sn,0.6255694080999997
N Mo Sm,0.6255023530333336
C Nb Au,0.6254871427666666
N Na Zn,0.6254838443333331
C Mn Fe,0.6253202689666666
B Mg Al,0.6252135800666666
N Cl Eu,0.6251680575333338
As Nb Sn,0.6251635773333336
H O Cu,0.6251572532000002
Mg Fe Rh,0.6251570865200003
N O Mo,0.6251560476333335
Li N P,0.6250210958000001
Al Fe Ga,0.6250194877833337
N Fe Ho,0.6250104639333336
N V Cr,0.624977941846667
C N F,0.6249184514333337
H B Mg,0.6248454742999998
Fe Se Er,0.6247559529333337
Fe Ga Ta,0.6246647256000001
Na Mg V,0.624611673433333
H Mg Mo,0.6245646218666668
B Ga Nb,0.6245455164333332
H C V,0.6244990823666667
S V Fe,0.6244635292133337
C O Mg,0.6242605361800005
N Mg Ni,0.6242598942866672
Fe As Er,0.6242424391999998
Al K Fe,0.624182021
F Fe Mo,0.6241614827200005
C N S,0.6241225047333337
N Mo Ag,0.6240018461833333
Fe Se Yb,0.6239501729666668
Cu Ga Nb,0.6239477668666669
Si Ga Nb,0.6238872831000002
C N Dy,0.6238587509666662
Mg Si Fe,0.6237744788666668
C N Tc,0.6237356624333331
N I Ba,0.6236714936333335
N Ti Mo,0.6236396012333335
Na Mn Fe,0.6236106639199996
O Mg V,0.6235732533533325
N Br Y,0.6235495287133332
N V Eu,0.6235467826333337
V Ga Br,0.623532871133333
Mg K Mo,0.6235029462333335
V Cr Fe,0.6234093681
Fe Ga Au,0.6233850261000001
B N Mo,0.6233706336733333
C N Ho,0.6233251360333334
C N Os,0.6232947951666676
Fe Nb Er,0.6232173771999999
Ca Mn Fe,0.6232052493800001
Zr Nb Mo,0.6231555960666662
H Fe Zr,0.623023062733333
N Cu Se,0.6229729357999999
Li N F,0.6229632051633338
O Mg Ca,0.6229466981666669
N Ga Cd,0.6229299284333333
C N Re,0.6228886242333334
O Cu Zr,0.6228323780666668
Cr Fe Ga,0.6228025825333338
Sc V Fe,0.6226799217500001
C N Ti,0.6226251308666665
Mg Nb Au,0.6225801941666663
N Mo Lu,0.622573984833333
K Fe Sn,0.6225467058966672
N Fe Ni,0.6225081287500003
V Fe Pt,0.6222479691533331
H N Y,0.6222334052833333
N Ca Cs,0.6221960630400006
N Mo U,0.6221683281333333
N V Pt,0.6221065695666664
N Cu Sr,0.6220974547000002
V Fe Pb,0.6220865121533335
C N Pr,0.6220572286000003
Mg Mo Sn,0.6219836887333332
Fe As Re,0.6219709164000001
C Nb Pb,0.6219616477666663
C Nb Tl,0.6219503151333332
Fe Nb Yb,0.6219217896999999
Mg Fe Re,0.6219151460333336
O Mg Ba,0.6218705928366666
O Fe Sn,0.6217896086399998
N Cl Pt,0.6217861389666666
Be N V,0.6217859298000005
N Y Ba,0.6217764344666667
Fe As Pr,0.6217156708800002
Fe Ga Hg,0.6216964215666666
Fe Mo Tl,0.6216765792333336
N Sn Cs,0.6216348072333334
Fe As Ce,0.6215173657166673
N Cu Sn,0.6214760916800007
Mg P Fe,0.6214248425133337
H Mn Fe,0.6214214453333332
C Fe Br,0.6213818359266668
N Fe Ir,0.6213484275266672
C Fe Sn,0.6212993640666665
B V Fe,0.62128375438
N Na Hf,0.6212451134333331
N Mo Sb,0.6212438506333331
Co Ga Nb,0.6212227429999995
O Cu Nd,0.6212143995333338
Fe Rb Cs,0.6211905279600001
V Fe Ta,0.6211599975933331
C V Ba,0.6211588583666663
N Cl Er,0.621111271166667
Fe Rb Zr,0.6210757340666666
Fe Se Lu,0.6210418799
Si V Mo,0.6210088598000002
B Mg Zr,0.620947187233333
Fe Nb Lu,0.6209192206666668
Mg Se Nb,0.6209174271666665
Fe As Lu,0.6208939828333333
Fe Ga Pb,0.6208903883333334
Mg Zn Nb,0.6207833516666664
Fe Nb Pr,0.6207505083999996
Mg Fe Nd,0.6207140069133328
Na Fe Zr,0.6207113467333332
Li N Re,0.6207094906133331
Li N Pr,0.6206614107999998
Fe Nb Re,0.6206459685999999
V Zn Ga,0.6204542354666664
B Fe Ga,0.620451134133334
N Na Ta,0.6203295573000002
N K Hg,0.6203211704666668
Mg Fe Sm,0.6202160809666667
Ga Nb Bi,0.6201982961333329
Li Fe Cu,0.6201630031633334
C N Tm,0.6201307248333336
K Fe I,0.6200950405666665
N Na Pb,0.6200848241000007
He N Nb,0.6198795397333333
N Ga La,0.6198782572999998
F K Fe,0.6198749641076668
N Zr Hg,0.6198257276499998
C N Gd,0.6197325951666662
Li N Tc,0.6196634022666666
Mg V Zr,0.6196407304666666
Li N Yb,0.6196276310166671
C Sr Nb,0.6196122784666664
Al Cl Nb,0.6195993138666663
N P V,0.6195988011966671
Ti Fe Nb,0.6195508737000001
Fe Mo Te,0.6195086755666669
N V Er,0.6194616664799999
N Na Te,0.6193810460000004
Li Fe Br,0.6193422482666666
Li Fe Te,0.6193171970000003
N Zn Rb,0.6192927751133332
Ga Nb La,0.6192656822333337
H N As,0.6191719378999996
Fe Zr Ba,0.6191316636333338
Fe Mo Pb,0.6190966481233338
Li Fe Zn,0.6190457690100001
Fe Se Pr,0.6190410049133338
Ga Nb Te,0.6190310659333335
Fe Mo Hg,0.6190307118333327
Li C Ga,0.6190262075666677
Fe Nb U,0.6189510015333328
N Fe Tm,0.6188958403066664
C V Zr,0.6187790125999998
N Ca As,0.6187693507333336
C Na Mg,0.61871062655
V Fe La,0.6186969725000003
Ca Fe I,0.6186305643866661
C Ga Y,0.6185816346333329
Fe Se Re,0.6185162395
N V Rh,0.6185083885666667
Fe As Pd,0.6185025956333333
Fe As Sb,0.6184664893333334
Li N Th,0.6184188333999998
C Si Nb,0.6183606693333332
N Co Mo,0.6183168313666668
Mg Fe Sb,0.6182902421200003
Mg Ca V,0.6182239865833333
C Al Mo,0.6182074224333332
N As Y,0.6181372286333335
C Nb Ta,0.6180681534
N Na Tl,0.6180631324999999
B N Ga,0.6180150225333333
N Rb Hf,0.6179547216000001
F Ca Fe,0.6178935134166667
N Cl Rh,0.6178649889000005
N Cl Sm,0.617803299433333
Ga Nb Cd,0.6178025492333328
Al Y Nb,0.6178013293333329
O Cu Sr,0.6177514322666663
Li N Dy,0.617698388253333
N V U,0.6176950148866673
H Al Fe,0.6176780785800005
Mg Nb Pb,0.6175412771333333
Fe Nb Ce,0.6174839022999999
N Sn Ba,0.6174790680833335
V Fe Cd,0.617424149906666
Mg Cl V,0.6174062045366673
Fe Ga Rh,0.6173880352333331
Be N Cl,0.6173588819666663
V Fe Bi,0.6173488789000001
Na Nb Sn,0.6173155834333329
Li O Cu,0.6173053543333334
Ca Fe Sr,0.6172636911833338
N F V,0.6172360114666663
N Sc Ga,0.6171556123666666
H N I,0.6171517146666663
Mg Se Mo,0.6171429241333332
Mg Nb Tl,0.6170869715666673
Fe Mo Au,0.6170860630766665
Mg Zr Mo,0.6170819958999993
V Ga Se,0.6170096582666668
Li N Ho,0.6169822103666665
Mg Sr Nb,0.6169735427999998
N As Cs,0.6169585529633334
Fe Se Ce,0.6169445851333331
Fe Ga Pt,0.6169252406000009
N Mo Pr,0.6168996864333335
V Zr Nb,0.6168734284000007
N K Cd,0.6168700132333337
N Sr Ba,0.616753083033334
Li C Y,0.616736817233333
N Na Au,0.6167152851333334
Fe As U,0.6166246096666668
N Mo Re,0.6166139355666663
N Cl Lu,0.6165957956000004
N V Nd,0.6165841637733332
N Cr Ga,0.6165635537333329
Li V Nb,0.6165071005000003
Ga Nb Hf,0.616468068266667
O Fe Te,0.6163970442300001
N Ca I,0.6163687374333336
N Ga Pt,0.6162800854333336
Mg Fe U,0.616241388783333
N K La,0.6162164728999998
N Ga Bi,0.6161073883333337
N Mo Yb,0.616074139866667
N Si Ga,0.6159818985999997
N Br Sn,0.6159018648
N Si Rb,0.6158927248999995
Mn Fe Rb,0.6158543821333332
C V As,0.6158064452333332
N V Ru,0.6157314267666666
N Se Br,0.6156743042333336
Fe Se Pd,0.6156541476000003
N Cl Nd,0.6156284012666668
Fe I Ba,0.6155258145999999
C Cl V,0.6154795580333334
N Ca Y,0.6154246923166669
Ca Nb Sn,0.6153931302666669
N Fe Tb,0.6153929298533335
Mg Nb In,0.6153504911666668
Mg V As,0.6153484851000002
N Ti V,0.6152874148999998
Al Ge Nb,0.6152814838333338
Na Mg Mo,0.6151598730666668
N Cl Ge,0.6151430161333332
H Nb Sn,0.6151353091333338
P Fe Se,0.6151339734666667
N Zr Cd,0.6151073523666661
C Nb Te,0.6150893508000005
N Cl Ag,0.6150750545999999
N Cl Ru,0.6150308887333334
Sc Fe Ga,0.6150248472133332
N Ga Rh,0.6150075000999997
Cl Fe Cs,0.6149651685433334
Mg V Rb,0.6149578158666664
C Fe Cu,0.6149488184666668
Li N Sb,0.6149456626999994
Li N Os,0.6148922817333333
O Cu Zn,0.6147840846000001
C Mg Ca,0.6146952775333331
H Fe Sn,0.6146400558966669
N I Cs,0.6146375243
Fe As Os,0.6146145587
Mg Nb Te,0.6145598680333332
B N K,0.6145584545666668
Li N Gd,0.6145550027666667
N Br I,0.6145480437666672
Fe Ni Nb,0.6145439087333331
N Zr La,0.6145362401
V Fe Ru,0.6145135454999996
Al Br Nb,0.6145115357999996
Mg Cr Nb,0.6144981326333333
H Li Mg,0.6144261548333335
B Mg Cl,0.6144170547333335
N K Sc,0.6144133183
N Cl In,0.6143758988333335
Mg Fe Yb,0.6143633632999996
Fe Nb Os,0.6141899972000003
N Ga Eu,0.6141855031333333
C Sc Nb,0.6141489194666669
B Mg Rb,0.6141298221666667
O Fe Br,0.6141250481100003
Mn Fe Ba,0.6141194741666667
Ga Nb Hg,0.6141182038666674
Fe As Ir,0.6140081491333336
Mg Fe Pd,0.6140060169266667
Li N S,0.6140053823333335
B Mg Ca,0.6139808714466664
Al Ca Fe,0.6139766186199999
V Ga Sr,0.6139400396333334
N V Ag,0.6139362268866669
Li Nb Mo,0.6139222965666662
Fe As Th,0.6139088889333331
N Mo Dy,0.6138945687999997
C Cu Nb,0.6138475807133336
Ti Fe As,0.6137539847000003
C S Mo,0.6136735799666672
Mg Fe Er,0.6136702737799998
Mg Rb Mo,0.6136008451000001
N K Cr,0.6136004851999998
H Fe Sr,0.613589705753333
Mg Al Mo,0.613572746633333
C V Br,0.6135105611999998
Li N Pd,0.6134702465999998
Fe Ge As,0.6134226329
V Fe Eu,0.6134110164666668
Al Mn Nb,0.6133926116000004
N Y Cs,0.6133481853133332
N K Bi,0.6133004500666669
Mg Si Nb,0.6132191686666666
K Fe Y,0.6131956008133332
Li V Mo,0.6131915350333337
C Zn Mo,0.6131610511666666
Fe Se Tc,0.6131559266
Mg V Ba,0.6131521913500001
Fe Ga Ru,0.6131404411333331
Fe Nb Pd,0.6130816472999997
Fe Se U,0.6130796765000001
V Fe Rh,0.6130749100433333
C Cr Nb,0.6130628203000005
K Fe Cu,0.6130545544333329
Fe As Tc,0.6130522417333334
Fe Rb Sr,0.613036877496666
B N Zr,0.6130138257333332
N Br Sr,0.6130052014000005
N Nb Pu,0.6128592029333335
N V Lu,0.6128028285433335
Rb Nb Sn,0.6127424195666666
N Se Ba,0.6126675384
Fe Mo Ta,0.6126279542999999
Fe Se Os,0.6126197417666669
C Fe Zn,0.6124987744000003
Fe Ge Se,0.6124911045533328
B Mg As,0.6124264199999998
N Mo Ho,0.6123962496000004
N V W,0.6123345348666668
Na Fe Sr,0.6123096477533341
Fe Se Th,0.6122315177999997
O Fe Cd,0.6120717898500001
Li C K,0.6120638179666669
Fe Nb Tc,0.6120595239766665
Mg Ti Fe,0.6120135386666669
Mg Fe Pr,0.61196144512
Li N Tm,0.6119482829
Fe Se Sb,0.6118849603333328
Fe Nb Dy,0.611823535513333
Li N Co,0.6118215134999994
N Sc Zr,0.6118137344200002
Fe Sr Ba,0.6117889563666672
Li Fe Tl,0.6117886069666664
O Mg Nb,0.6117813219633331
N Rb Ta,0.6117734396
C Nb Hg,0.6117671311000001
Fe Mo Pt,0.6117172359633334
K Fe Te,0.6116936182100001
N Rb Te,0.6116817081
N Cr Zr,0.6116432368666669
C Mo Pb,0.6116187176333333
O Fe La,0.6116162232866661
N Rb Pb,0.6115887092666669
C N Tb,0.6115756189666668
O Fe Tl,0.6115756032700002
C Mn Mo,0.6115718874000002
N Ga Er,0.6115571430000004
N Mo Tc,0.6115446810666666
Li N O,0.6115244298933336
Cr Fe Mo,0.611496608966667
V Ga Pb,0.6114622132666664
N Na Hg,0.6114480552999999
Mg Fe Th,0.6113864427566671
Fe Mo La,0.6113774274200003
F Na Fe,0.6113295577900004
Al Nb I,0.6113236034666669
V Fe Hf,0.6113115697000001
O Cu I,0.6112335370000002
C Nb La,0.611228838833333
Fe Mo In,0.611217114453333
Fe Nb Ir,0.6111596859500004
C Fe Te,0.6111596727000004
N Mo Th,0.6111211849666661
C Fe Tl,0.6111106863333332
N Ca Sn,0.6110056941300005
O Na Cu,0.6109977828666665
Fe Rb I,0.6109927910266668
N Al Cs,0.6109671736333332
H N Se,0.6109481903999999
B Mg Ba,0.6109366980866667
N V Sm,0.6109334827100001
S Ca Fe,0.6108427927466668
Li S Fe,0.6108198032999996
N Cl W,0.6107895752666667
Fe Se Ir,0.6107774971333328
C K Ga,0.6107728994333335
Mg Nb Ta,0.6107343877666669
Fe Nb Th,0.6107264548000001
N Sr Cs,0.6107026707666666
H N Mn,0.6106384647333333
Mg Fe Os,0.6106309596666671
N Zr Bi,0.6106042090999999
N Mo Os,0.610602784466666
Fe Nb Ho,0.6105570526400002
Fe As Dy,0.6105164409
N Rb Tl,0.6104880628999999
H N Al,0.6104615364833331
N Mn Ba,0.6104329687999994
C Mg Zr,0.6104306025000003
Mg V Cs,0.6104243139466664
N Ba Hf,0.6104045627999997
Be Ga Nb,0.6103844345000001
N Ga Ru,0.6103736171666668
C Al Fe,0.6103390971200005
N Nb Pm,0.6103353225333336
C V I,0.6103178518333331
N Mn Cu,0.6103165031699995
Mg Fe Lu,0.6102486120666663
Li O Mg,0.6102377329000002
N Rb Au,0.610217538933334
H N Sr,0.6102103618333333
Na Fe I,0.6101546611966668
C Sr Mo,0.6101473083
N K Eu,0.6101464356000001
N Zr Rh,0.6101384829999998
C Mg Cl,0.6100975555133334
Fe Ga La,0.6099921831666664
Al Nb Cs,0.6099832434333331
H Nb Mo,0.6099740896333333
C Mo Tl,0.6099446180666668
O Mg K,0.6099064984333331
Mg Nb La,0.6098455130333329
N Nb Xe,0.6098425280333334
Fe As Ho,0.6098365061000005
O Cl Fe,0.6098345082366666
Al Zn Nb,0.6097362318666665
O Fe Au,0.6097094667299997
N Al Br,0.6096844991133336
Mg Ca Mo,0.6096267157666662
N Nb Np,0.6095088847000001
Mg As Mo,0.6095040855833334
Fe Mo Cd,0.6094546088866662
Al Nb Ba,0.6094127713000002
N Ga W,0.609396319683333
Be V Fe,0.609351411426667
N Na La,0.6092962622666674
N As Sn,0.6092076696666666
C Mg As,0.6091953209666663
O Al Cu,0.6091057952333332
N As I,0.6091057237333337
V Ga Tl,0.6090497261333329
N Mn Br,0.6090446034333331
O Fe Pt,0.6090256057366663
Ga Nb Pt,0.6090023903999996
Mg Fe Ce,0.6089919842333329
Fe Ga Cd,0.6089916150333337
N K Rh,0.6088461715333331
N F Ga,0.6088453789466669
N Mo Pd,0.6088423219333335
N O Ga,0.6087337034166663
Fe Ga W,0.608732781266667
B C Nb,0.6087018968666662
N Mo Ce,0.6086792286666667
B Mg Se,0.6086554946666671
N Al Cu,0.6086445256199999
N Mg Pu,0.6086087765333331
C Nb Bi,0.6085897289333334
K Fe Zn,0.6085629424333329
O F Fe,0.6085575929253334
He N Mg,0.6084555261999999
N Zr Eu,0.6084099190333329
Fe Ga Eu,0.6083963630999999
Fe Nb Gd,0.6083792939
O Mg Y,0.6083373985533336
Li N Tb,0.6083357956666664
Fe Rb Sn,0.6082800785066663
B Mg Mn,0.6082532588833336
H Fe Y,0.6081646779600005
N Mo Gd,0.6081638655666672
H Fe Cu,0.6080793400333333
N Y I,0.6080057875666666
N Nb Pa,0.6079344476333338
C Nb In,0.6079041990999999
Ga Nb Rh,0.6079004189333329
Mg Cl Mo,0.6078497861266674
O Cu Se,0.6077697559533328
Fe Mo Rh,0.6077470751833335
K Fe Br,0.6076778578133334
O Fe Ta,0.6076479139000002
C Nb Cd,0.6076189537333332
O Fe Nd,0.6074981605166669
V Zr Mo,0.6074602814
V Ga Ta,0.6074600229333337
N Sr Y,0.6073610547999998
Fe Se Dy,0.6071217095333331
Ca Fe Br,0.6071025371333341
N Mn Cs,0.6070939497133334
N K Pt,0.6070886775666668
Li Cr Fe,0.6070786340766666
Al Fe Rb,0.6069678632666665
Fe As Gd,0.6069593734666668
C K Y,0.6069333698333332
Ca Fe Y,0.6069163926466666
C Mg Br,0.6068906496333337
Fe Se Ho,0.6068698776333333
Fe Se Gd,0.606865882
N Mo Tm,0.6068474273666669
N Na Si,0.6068351644499992
Ga Nb W,0.6068342961000006
Li Mg Zr,0.6067865678666661
V Fe W,0.6067804766466668
Mg V Mn,0.6067512117099998
C Mo La,0.6067469789333334
Li Fe Au,0.6067282532133337
N Zr Pt,0.6067151981000002
Ca Nb Mo,0.6066836720666667
Mg P Nb,0.6066645049333329
Na Al Fe,0.6066204395999993
N Ga Ag,0.6065753681166668
C N Ni,0.6065352240966672
Mg Cu Nb,0.6065323370333334
Mg Mo Ba,0.6065071487999996
K Nb Mo,0.6065013954000001
V Ga Ge,0.6064894069000001
V Ga In,0.6064597134666666
B Ca Fe,0.6064058207199997
N Mg Xe,0.6064028385666665
B Mg Y,0.6063653720333335
Mg Nb Bi,0.6063637232333332
Br Nb Sn,0.6063482151333329
C F Fe,0.6063317040800001
Fe Mo Eu,0.6062774956400002
O Cu Cs,0.6062382109333336
Mg Fe Tc,0.6062074900666669
B V Ga,0.6061585585666667
N V Sb,0.6061391020733334
Li Fe Hg,0.6061216248166662
Mg Mo I,0.6060969337533332
N Al Ba,0.6060777944333336
Fe Ga Hf,0.6060361984333332
Mg Fe Ge,0.6060105667299995
N Cl U,0.6060068118999999
N Mo Tb,0.6059977373666662
Si Fe Mo,0.6059347439666665
Li N Ce,0.6059291874
N Mg Pm,0.6059163759666668
N K Er,0.6058800353666666
Fe Mo Bi,0.6058673564199999
Ga Nb Ag,0.6058490861666668
Y Nb Sn,0.6058377214333333
Cl Nb Sn,0.6056951157666663
N Cl Pr,0.6055894139999997
